Image Number,Scientific Name,Common Name,Subject Display Name,Host Name,Host Scientific Name,Descriptor Name,Photographer,Organization,Orientation,Citation,Max Resolution,Image URL,Location (State),Location,NormCrop,NormDisease,StateLat,StateLon,AezCode
5605449,Phakopsora pachyrhizi,soybean rust,soybean rust (Phakopsora pachyrhizi Syd. & P. Syd.),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5605449.jpg,us_12,Florida,Soybean,Soybean Rust,27.766279,-81.686783,STM
5472515,Macrophomina phaseolina,charcoal rot,charcoal rot (Macrophomina phaseolina (Tassi) Goidanich),soybean,Glycine max,Sign,Jason Brock,University of Georgia,landscape,"Jason Brock, University of Georgia, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5472515.jpg,us_13,Georgia,Soybean,Charcoal Rot,33.040619,-83.643074,STM
5472516,Macrophomina phaseolina,charcoal rot,charcoal rot (Macrophomina phaseolina (Tassi) Goidanich),soybean,Glycine max,Sign,Jason Brock,University of Georgia,landscape,"Jason Brock, University of Georgia, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5472516.jpg,us_13,Georgia,Soybean,Charcoal Rot,33.040619,-83.643074,STM
5609899,Cercospora kikuchii,Cercospora blight,Cercospora blight (Cercospora kikuchii (Mastsumoto & Tomoyasu) M.W. Gardner),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609899.jpg,us_17,Illinois,Soybean,Cercospora Blight,40.349457,-88.986137,TMP
5609900,Cercospora sojina,frogeye leaf spot,frogeye leaf spot (Cercospora sojina K. Hara),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609900.jpg,us_17,Illinois,Soybean,Frogeye Leaf Spot,40.349457,-88.986137,TMP
5609901,Cercospora sojina,frogeye leaf spot,frogeye leaf spot (Cercospora sojina K. Hara),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609901.jpg,us_17,Illinois,Soybean,Frogeye Leaf Spot,40.349457,-88.986137,TMP
5609902,Cercospora sojina,frogeye leaf spot,frogeye leaf spot (Cercospora sojina K. Hara),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609902.jpg,us_17,Illinois,Soybean,Frogeye Leaf Spot,40.349457,-88.986137,TMP
5609903,Cercospora sojina,frogeye leaf spot,frogeye leaf spot (Cercospora sojina K. Hara),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609903.jpg,us_17,Illinois,Soybean,Frogeye Leaf Spot,40.349457,-88.986137,TMP
5609904,Cercospora sojina,frogeye leaf spot,frogeye leaf spot (Cercospora sojina K. Hara),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609904.jpg,us_17,Illinois,Soybean,Frogeye Leaf Spot,40.349457,-88.986137,TMP
5626218,Phytophthora sojae,Root and stem rot,Root and stem rot (Phytophthora sojae Kaufm. & Gerd.),soybean,Glycine max,Symptoms,Kevin Black,,landscape,"Kevin Black, GROWMARK, Inc., Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626218.jpg,us_17,Illinois,Soybean,Root And Stem Rot,40.349457,-88.986137,TMP
5609905,Pseudomonas savastanoi pv. glycinea,bacterial blight,bacterial blight (Pseudomonas savastanoi pv. glycinea (Coerper 1919) Gardan et al. 1992),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609905.jpg,us_17,Illinois,Soybean,Bacterial Blight,40.349457,-88.986137,TMP
5609906,Pseudomonas savastanoi pv. glycinea,bacterial blight,bacterial blight (Pseudomonas savastanoi pv. glycinea (Coerper 1919) Gardan et al. 1992),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609906.jpg,us_17,Illinois,Soybean,Bacterial Blight,40.349457,-88.986137,TMP
5609856,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609856.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609857,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609857.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609858,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609858.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609859,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609859.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609860,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609860.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609861,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609861.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609862,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609862.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609863,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609863.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609864,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609864.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609865,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609865.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609866,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609866.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609867,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609867.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609868,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609868.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609869,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609869.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609870,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609870.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609871,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609871.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609872,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609872.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609873,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609873.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609874,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609874.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609875,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609875.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609876,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609876.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609877,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609877.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609878,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609878.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609879,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609879.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609880,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609880.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609881,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609881.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609882,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609882.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609883,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609883.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609884,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609884.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609885,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609885.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609886,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609886.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609887,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609887.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
5609888,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),soybean,Glycine max,Sign,Gerald Holmes,California Polytechnic State University at San Luis Obispo,potrait,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5609888.jpg,us_17,Illinois,Soybean,Sclerotinia Timber Rot,40.349457,-88.986137,TMP
